lower_rate,upper_rate,fee_rate,upper_tick,lower_tick
0.20000,1,0.00007465348131795769345053309074,201133,185038
0.20000,1.0100,0.000107754801477908936700616216,201233,185038
0.20000,1.0400,0.0001291465954246714039545683972,201525,185038
0.20000,1.0900,0.0001268456001482875248907746373,201995,185038
0.20000,1.1600,0.0001240004805843624616926567451,202617,185038
0.20000,1.2500,0.0001208504231738986784785269743,203365,185038
0.20000,1.3600,0.0001176143739723592756142509077,204208,185038
0.20000,1.4900,0.0001144380728742933734789034761,205121,185038
0.20000,1.6400,0.0001114218773293580567428269769,206080,185038
0.20000,1.8100,0.000108615447459571867609329764,207067,185038
0.20000,2.0000,0.0001060454115325599740366456649,208065,185038
0.20000,2.2100,0.0001037108696823265809235669534,209063,185038
0.20000,2.4400,0.0001015976639781763639057694368,210054,185038
0.20000,2.6900,0.0000996949406229167091427524981,211029,185038
0.20000,2.9600,0.00009797879399824221793871925379,211986,185038
0.20000,3.2500,0.00009643349716640336060257778987,212920,185038
0.20000,3.5600,0.00009503740799803172082741538898,213831,185038
0.20000,3.8900,0.00009377369342838345475394537831,214718,185038
0.20000,4.2400,0.00009262794432296458537295962386,215580,185038
0.20000,4.6100,0.00009158776527141487975877292372,216416,185038
0.20000,5.0000,0.00009063904685356362825305392774,217228,185038
0.27800,1,0.0001029157158469433165389255778,201133,188331
0.27800,1.0100,0.0001483228438322379883335158209,201233,188331
0.27800,1.0400,0.0001770028673114206741472586956,201525,188331
0.27800,1.0900,0.0001727089613221264883975158735,201995,188331
0.27800,1.1600,0.0001674769151121067911745594399,202617,188331
0.27800,1.2500,0.0001617814321950871528111198796,203365,188331
0.27800,1.3600,0.0001560342476047390911493362921,204208,188331
0.27800,1.4900,0.0001504927612326434669509012318,205121,188331
0.27800,1.6400,0.0001453195738095614839788852671,206080,188331
0.27800,1.8100,0.0001405821058383677379208318456,207067,188331
0.27800,2.0000,0.0001363064554564957419550521334,208065,188331
0.27800,2.2100,0.0001324735242856985547142305654,209063,188331
0.27800,2.4400,0.0001290450244703066364533871266,210054,188331
0.27800,2.6900,0.0001259908140543319586016538048,211029,188331
0.27800,2.9600,0.0001232623483365183697120222839,211986,188331
0.27800,3.2500,0.0001208265313571184317180467511,212920,188331
0.27800,3.5600,0.0001186428239800150526304996722,213831,188331
